source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change_bp,percentage_change_rp,max_percentage_change
4038188832216276096,638.6878924183624,960.2545941883635,940.3244064866556,4912.295995757955,50.34801905393941,422.40439170475435,422.40439170475435
4038188935348108416,1086.8212544352766,1743.4588597969955,1897.318017254459,158468.40744745967,60.418178489057475,8252.232256602592,8252.232256602592
4038189038374054528,635.8043458436435,237226.2866435042,620.0011365068231,191673.39186976085,37211.20873807973,30815.006535258424,37211.20873807973
4038189416331543296,465.54507912412294,692.0994907020207,612.5190286217689,2187.891536087709,48.66433386088787,257.1956843546054,257.1956843546054
4038189485051189632,157.09299590403492,464.41531060231557,337.7771986090038,464.52123406186774,195.63081913977751,37.522969571305296,195.63081913977751
4038189858735427968,21.054613000817877,413.5046639925994,130.3854041840667,4012.335458250822,1863.9623106657748,2977.288814157878,2977.288814157878
4038189931780815616,7257.872467555906,14617.591922263273,37924.84958487655,56601.77318318912,101.4032622866651,49.247192283553424,101.4032622866651
4038190893798426112,25.778051412221945,64658.75417010459,185.67586630010916,109931.39407551673,250728.71135654746,59106.07576314408,250728.71135654746
4038191095661257216,3086.5442533389337,75375.64238154584,5567.144597483851,85901.49565855722,2342.0723046496632,1443.008164317873,2342.0723046496632
4038191134317113856,3090.423045705406,189824.34436462272,1900.663797059881,132356.0406960229,6042.341729829234,6863.674527855121,6863.674527855121
4038191508002917248,254.1099316966366,2129.4309752835775,428.5362199880713,2046.0947719585529,737.9959653941233,377.4613385107816,737.9959653941233
4038191679776876800,623.9343173376608,1038.2212756825613,1780.8236490353297,12788.342615113923,66.39912997776283,618.1139256568922,618.1139256568922
4038191752846889600,6300.65505160153,16715.725990759387,7358.554082934791,12502.582508326075,165.30139888408118,69.9054239109391,165.30139888408118
4038192577425194880,570.4933928545391,158100.88204840553,568.5430393012043,108426.87543099067,27613.008428954254,18971.00569980736,27613.008428954254
4038192641849598464,958.6143183390601,8891.320266698187,1032.8656063123349,2490.9495551963482,827.5179909792816,141.16879678953063,827.5179909792816
